Time,BicepsBrachiiR
23.66758,2.38E-05
23.6681,2.43E-05
23.66862,2.32E-05
23.66913,2.23E-05
23.66965,2.38E-05
23.67017,2.67E-05
23.67069,2.79E-05
23.67121,2.67E-05
23.67173,2.50E-05
23.67225,2.35E-05
23.67277,2.37E-05
23.67329,2.33E-05
23.67381,2.28E-05
23.67433,2.27E-05
23.67485,2.22E-05
23.67537,2.25E-05
23.67588,2.40E-05
23.6764,2.43E-05
23.67692,2.37E-05
23.67744,2.30E-05
23.67796,2.20E-05
23.67848,2.23E-05
23.679,2.43E-05
23.67952,2.53E-05
23.68004,2.50E-05
23.68056,2.47E-05
23.68108,2.47E-05
23.6816,2.47E-05
23.68212,2.48E-05
23.68263,2.67E-05
23.68316,3.12E-05
23.68367,3.26E-05
23.68419,2.99E-05
23.68471,2.64E-05
23.68523,2.45E-05
23.68575,2.43E-05
23.68627,2.62E-05
23.68679,2.87E-05
23.68731,2.90E-05
23.68783,2.75E-05
23.68835,2.55E-05
23.68887,2.50E-05
23.68938,2.52E-05
23.6899,2.53E-05
23.69042,2.50E-05
23.69094,2.43E-05
23.69146,2.40E-05
23.69198,2.37E-05
23.6925,2.38E-05
23.69302,2.40E-05
23.69354,2.47E-05
23.69406,2.60E-05
23.69458,2.75E-05
23.6951,2.94E-05
23.69562,3.00E-05
23.69613,2.94E-05
23.69665,2.89E-05
23.69717,2.82E-05
23.69769,2.87E-05
23.69821,2.97E-05
23.69873,2.89E-05
23.69925,2.74E-05
23.69977,2.74E-05
23.70029,2.82E-05
23.70081,2.87E-05
23.70133,2.90E-05
23.70185,2.87E-05
23.70237,2.79E-05
23.70288,2.70E-05
23.7034,2.55E-05
23.70392,2.33E-05
23.70444,1.96E-05
23.70496,1.59E-05
23.70548,1.46E-05
23.706,1.66E-05
23.70652,1.80E-05
23.70704,1.86E-05
23.70756,1.78E-05
23.70808,1.63E-05
23.7086,1.54E-05
23.70912,1.46E-05
23.70963,1.43E-05
23.71015,1.46E-05
23.71067,1.39E-05
23.71119,1.41E-05
23.71171,1.59E-05
23.71223,1.71E-05
23.71275,1.80E-05
23.71327,1.91E-05
23.71379,2.03E-05
23.71431,2.00E-05
23.71483,1.93E-05
23.71535,1.80E-05
23.71587,1.80E-05
23.71638,1.76E-05
23.7169,1.63E-05
23.71742,1.58E-05
23.71794,1.71E-05
23.71846,1.96E-05
23.71898,2.50E-05
23.7195,3.42E-05
23.72002,4.48E-05
23.72054,5.27E-05
23.72106,5.54E-05
23.72158,5.35E-05
23.7221,4.90E-05
23.72262,4.25E-05
23.72313,3.46E-05
23.72365,2.85E-05
23.72417,2.43E-05
23.72469,2.10E-05
23.72521,1.71E-05
23.72573,1.24E-05
23.72625,9.74E-06
23.72677,1.06E-05
23.72729,1.06E-05
23.72781,1.02E-05
23.72833,1.14E-05
23.72885,1.28E-05
23.72937,1.36E-05
23.72989,1.38E-05
23.7304,1.43E-05
23.73092,1.58E-05
23.73144,1.66E-05
23.73196,1.53E-05
23.73248,1.49E-05
23.733,1.73E-05
23.73352,1.96E-05
23.73404,2.11E-05
23.73456,2.30E-05
23.73508,2.50E-05
23.7356,2.57E-05
23.73612,2.50E-05
23.73664,2.37E-05
23.73715,2.25E-05
23.73767,2.20E-05
23.73819,2.13E-05
23.73871,1.93E-05
23.73923,1.59E-05
23.73975,1.36E-05
23.74027,1.36E-05
23.74079,1.36E-05
23.74131,1.28E-05
23.74183,1.12E-05
23.74235,8.90E-06
23.74287,6.55E-06
23.74339,5.20E-06
23.7439,3.52E-06
23.74442,1.17E-06
23.74494,-1.85E-06
23.74546,-6.88E-06
23.74598,-1.16E-05
23.7465,-1.23E-05
23.74702,-8.56E-06
23.74754,-6.71E-07
23.74806,1.16E-05
23.74858,2.74E-05
23.7491,4.52E-05
23.74961,6.08E-05
23.75014,7.03E-05
23.75065,7.28E-05
23.75117,6.98E-05
23.75169,6.26E-05
23.75221,5.46E-05
23.75273,4.85E-05
23.75325,4.58E-05
23.75377,4.58E-05
23.75429,4.62E-05
23.75481,4.55E-05
23.75533,4.31E-05
23.75585,3.78E-05
23.75636,3.21E-05
23.75689,2.80E-05
23.7574,2.52E-05
23.75792,2.20E-05
23.75844,2.01E-05
23.75896,1.86E-05
23.75948,1.73E-05
23.76,1.64E-05
23.76052,1.51E-05
23.76104,1.39E-05
23.76156,1.39E-05
23.76208,1.43E-05
23.7626,1.36E-05
23.76311,1.16E-05
23.76364,1.01E-05
23.76415,1.09E-05
23.76467,1.19E-05
23.76519,1.19E-05
23.76571,1.16E-05
23.76623,1.11E-05
23.76675,1.09E-05
23.76727,1.26E-05
23.76779,1.58E-05
23.76831,1.78E-05
23.76883,1.76E-05
23.76935,1.59E-05
23.76987,1.58E-05
23.77039,1.81E-05
23.7709,2.06E-05
23.77142,2.20E-05
23.77194,2.23E-05
23.77246,2.10E-05
23.77298,2.03E-05
23.7735,2.13E-05
23.77402,2.33E-05
23.77454,2.47E-05
23.77506,2.47E-05
23.77558,2.47E-05
23.7761,2.53E-05
23.77662,2.52E-05
23.77713,2.40E-05
23.77765,2.37E-05
23.77817,2.45E-05
23.77869,2.50E-05
23.77921,2.62E-05
23.77973,2.70E-05
23.78025,2.75E-05
23.78077,2.84E-05
23.78129,2.90E-05
23.78181,2.85E-05
23.78233,2.69E-05
23.78285,2.47E-05
23.78337,2.35E-05
23.78388,2.43E-05
23.7844,2.65E-05
23.78492,2.84E-05
23.78544,2.94E-05
23.78596,2.99E-05
23.78648,2.97E-05
23.787,2.99E-05
23.78752,2.94E-05
23.78804,2.94E-05
23.78856,2.84E-05
23.78908,2.74E-05
23.7896,2.67E-05
23.79012,2.65E-05
23.79063,2.60E-05
23.79115,2.64E-05
23.79167,2.64E-05
23.79219,2.67E-05
23.79271,2.84E-05
23.79323,2.90E-05
23.79375,2.77E-05
23.79427,2.67E-05
23.79479,2.64E-05
23.79531,2.52E-05
23.79583,2.40E-05
23.79635,2.23E-05
23.79687,2.10E-05
23.79738,2.13E-05
23.7979,2.22E-05
23.79842,2.13E-05
23.79894,2.05E-05
23.79946,1.96E-05
23.79998,2.00E-05
23.8005,2.13E-05
23.80102,2.13E-05
23.80154,2.13E-05
23.80206,2.17E-05
23.80258,2.13E-05
23.8031,2.05E-05
23.80362,1.96E-05
23.80413,1.98E-05
23.80466,2.03E-05
23.80517,2.06E-05
23.80569,2.10E-05
23.80621,2.05E-05
23.80673,1.83E-05
23.80725,1.73E-05
23.80777,1.90E-05
23.80829,2.06E-05
23.80881,2.11E-05
23.80933,2.03E-05
23.80985,1.93E-05
23.81037,1.88E-05
23.81088,1.90E-05
23.8114,1.86E-05
23.81192,1.86E-05
23.81244,1.88E-05
23.81296,1.85E-05
23.81348,1.83E-05
23.814,1.90E-05
23.81452,1.86E-05
23.81504,1.88E-05
23.81556,1.90E-05
23.81608,1.93E-05
23.8166,2.06E-05
23.81712,2.11E-05
23.81763,1.96E-05
23.81815,1.96E-05
23.81867,2.03E-05
23.81919,1.98E-05
23.81971,1.86E-05
23.82023,1.73E-05
23.82075,1.64E-05
23.82127,1.68E-05
23.82179,1.73E-05
23.82231,1.68E-05
23.82283,1.66E-05
23.82335,1.64E-05
23.82387,1.78E-05
23.82438,2.00E-05
23.8249,2.13E-05
23.82542,2.06E-05
23.82594,2.00E-05
23.82646,1.96E-05
23.82698,2.06E-05
23.8275,2.22E-05
23.82802,2.20E-05
23.82854,2.10E-05
23.82906,2.11E-05
23.82958,2.28E-05
23.8301,2.37E-05
23.83062,2.33E-05
23.83113,2.37E-05
23.83165,2.48E-05
23.83217,2.57E-05
23.83269,2.60E-05
23.83321,2.64E-05
23.83373,2.64E-05
23.83425,2.60E-05
23.83477,2.80E-05
23.83529,3.21E-05
23.83581,3.78E-05
23.83633,4.40E-05
23.83685,4.82E-05
23.83737,4.92E-05
23.83788,4.60E-05
23.8384,4.05E-05
23.83892,3.44E-05
23.83944,2.90E-05
23.83996,2.42E-05
23.84048,2.06E-05
23.841,1.98E-05
23.84152,1.93E-05
23.84204,1.91E-05
23.84256,1.93E-05
23.84308,1.93E-05
23.8436,1.96E-05
23.84412,1.83E-05
23.84464,1.76E-05
23.84515,1.83E-05
23.84567,2.00E-05
23.84619,2.10E-05
23.84671,1.98E-05
23.84723,1.73E-05
23.84775,1.56E-05
23.84827,1.53E-05
23.84879,1.51E-05
23.84931,1.43E-05
23.84983,1.31E-05
23.85035,1.29E-05
23.85087,1.59E-05
23.85139,2.27E-05
23.8519,3.12E-05
23.85242,4.08E-05
23.85294,5.12E-05
23.85346,5.99E-05
23.85398,6.50E-05
23.8545,6.70E-05
23.85502,6.66E-05
23.85554,6.40E-05
23.85606,5.93E-05
23.85658,5.15E-05
23.8571,4.25E-05
23.85762,3.26E-05
23.85814,2.32E-05
23.85865,1.71E-05
23.85917,1.36E-05
23.85969,1.11E-05
23.86021,8.90E-06
23.86073,6.38E-06
23.86125,4.53E-06
23.86177,4.03E-06
23.86229,4.70E-06
23.86281,5.54E-06
23.86333,6.55E-06
23.86385,5.87E-06
23.86437,5.37E-06
23.86489,7.05E-06
23.8654,9.23E-06
23.86592,1.12E-05
23.86644,1.28E-05
23.86696,1.38E-05
23.86748,1.53E-05
23.868,1.71E-05
23.86852,1.86E-05
23.86904,2.05E-05
23.86956,2.23E-05
23.87008,2.37E-05
23.8706,2.45E-05
23.87111,2.45E-05
23.87164,2.40E-05
23.87215,2.53E-05
23.87267,2.67E-05
23.87319,2.72E-05
23.87371,2.67E-05
23.87423,2.57E-05
23.87475,2.55E-05
23.87527,2.60E-05
23.87579,2.74E-05
23.87631,2.74E-05
23.87683,2.64E-05
23.87735,2.43E-05
23.87786,2.25E-05
23.87839,2.20E-05
23.8789,2.20E-05
23.87942,2.11E-05
23.87994,1.98E-05
23.88046,1.85E-05
23.88098,1.81E-05
23.8815,1.90E-05
23.88202,1.91E-05
23.88254,1.93E-05
23.88306,2.00E-05
23.88358,2.00E-05
23.8841,1.98E-05
23.88461,1.86E-05
23.88514,1.78E-05
23.88565,1.81E-05
23.88617,1.93E-05
23.88669,2.05E-05
23.88721,2.03E-05
23.88773,1.88E-05
23.88825,1.76E-05
23.88877,1.64E-05
23.88929,1.64E-05
23.88981,1.80E-05
23.89033,1.88E-05
23.89085,1.76E-05
23.89137,1.75E-05
23.89189,2.00E-05
23.8924,2.23E-05
23.89292,2.28E-05
23.89344,2.32E-05
23.89396,2.25E-05
23.89448,2.30E-05
23.895,2.65E-05
23.89552,3.00E-05
23.89604,3.19E-05
23.89656,3.34E-05
23.89708,3.52E-05
23.8976,3.58E-05
23.89812,3.51E-05
23.89863,3.32E-05
23.89915,3.07E-05
23.89967,2.79E-05
23.90019,2.50E-05
23.90071,2.13E-05
23.90123,1.73E-05
23.90175,1.56E-05
23.90227,1.56E-05
23.90279,1.39E-05
23.90331,1.23E-05
23.90383,1.23E-05
23.90435,1.33E-05
23.90487,1.39E-05
23.90538,1.34E-05
23.9059,1.17E-05
23.90642,9.90E-06
23.90694,8.22E-06
23.90746,5.71E-06
23.90798,2.52E-06
23.9085,-1.68E-07
23.90902,-4.36E-06
23.90954,-8.90E-06
23.91006,-1.43E-05
23.91058,-2.18E-05
23.9111,-3.07E-05
23.91162,-4.10E-05
23.91213,-4.99E-05
23.91265,-5.47E-05
23.91317,-5.54E-05
23.91369,-5.20E-05
23.91421,-4.10E-05
23.91473,-2.03E-05
23.91525,9.90E-06
23.91577,4.87E-05
23.91629,9.28E-05
23.91681,0.000141161
23.91733,0.000190509
23.91785,0.000233478
23.91837,0.000262013
23.91888,0.000271077
23.9194,0.00026067
23.91992,0.000235996
23.92044,0.000203601
23.92096,0.00016701
23.92148,0.000132097
23.922,0.000101885
23.92252,7.39E-05
23.92304,4.85E-05
23.92356,2.58E-05
23.92408,6.55E-06
23.9246,-9.74E-06
23.92512,-2.38E-05
23.92563,-3.42E-05
23.92615,-4.05E-05
23.92667,-4.43E-05
23.92719,-4.60E-05
23.92771,-4.57E-05
23.92823,-4.48E-05
23.92875,-4.38E-05
23.92927,-4.11E-05
23.92979,-3.74E-05
23.93031,-3.51E-05
23.93083,-3.34E-05
23.93135,-3.17E-05
23.93187,-2.92E-05
23.93238,-2.67E-05
23.9329,-2.40E-05
23.93342,-2.18E-05
23.93394,-2.11E-05
23.93446,-2.13E-05
23.93498,-2.01E-05
23.9355,-1.80E-05
23.93602,-1.70E-05
23.93654,-1.54E-05
23.93706,-1.36E-05
23.93758,-1.16E-05
23.9381,-8.73E-06
23.93862,-6.55E-06
23.93913,-4.53E-06
23.93965,-2.18E-06
23.94017,1.68E-07
23.94069,8.39E-07
23.94121,2.18E-06
23.94173,3.86E-06
23.94225,6.04E-06
23.94277,7.89E-06
23.94329,9.23E-06
23.94381,1.06E-05
23.94433,1.26E-05
23.94485,1.33E-05
23.94537,1.49E-05
23.94588,1.85E-05
23.9464,2.10E-05
23.94692,2.37E-05
23.94744,2.64E-05
23.94796,2.74E-05
23.94848,2.85E-05
23.949,3.07E-05
23.94952,3.14E-05
23.95004,3.11E-05
23.95056,3.21E-05
23.95108,3.34E-05
23.9516,3.39E-05
23.95212,3.26E-05
23.95263,3.19E-05
23.95315,3.27E-05
23.95367,3.47E-05
23.95419,3.59E-05
23.95471,3.61E-05
23.95523,3.59E-05
23.95575,3.56E-05
23.95627,3.71E-05
23.95679,3.84E-05
23.95731,3.84E-05
23.95783,3.68E-05
23.95835,3.44E-05
23.95887,3.32E-05
23.95938,3.34E-05
23.9599,3.32E-05
23.96042,3.26E-05
23.96094,3.21E-05
23.96146,3.04E-05
23.96198,2.90E-05
23.9625,2.84E-05
23.96302,2.67E-05
23.96354,2.53E-05
23.96406,2.60E-05
23.96458,2.74E-05
23.9651,2.84E-05
23.96562,2.70E-05
23.96614,2.57E-05
23.96665,2.60E-05
23.96717,2.72E-05
23.96769,2.67E-05
23.96821,2.50E-05
23.96873,2.28E-05
23.96925,2.30E-05
23.96977,2.47E-05
23.97029,2.64E-05
23.97081,2.65E-05
23.97133,2.64E-05
23.97185,2.67E-05
23.97237,2.70E-05
23.97289,2.82E-05
23.9734,2.94E-05
23.97392,3.00E-05
23.97444,3.12E-05
23.97496,3.21E-05
23.97548,3.26E-05
23.976,3.29E-05
23.97652,3.29E-05
23.97704,3.27E-05
23.97756,3.14E-05
23.97808,3.07E-05
23.9786,3.00E-05
23.97912,2.84E-05
23.97964,2.70E-05
23.98015,2.67E-05
23.98067,2.70E-05
23.98119,2.74E-05
23.98171,2.77E-05
23.98223,2.74E-05
23.98275,2.58E-05
23.98327,2.40E-05
23.98379,2.35E-05
23.98431,2.33E-05
23.98483,2.22E-05
23.98535,2.00E-05
23.98587,1.91E-05
23.98639,1.96E-05
23.9869,2.00E-05
23.98742,1.96E-05
23.98794,1.90E-05
23.98846,1.78E-05
23.98898,1.66E-05
23.9895,1.66E-05
23.99002,1.70E-05
23.99054,1.68E-05
23.99106,1.59E-05
23.99158,1.58E-05
23.9921,1.59E-05
23.99261,1.59E-05
23.99314,1.64E-05
23.99365,1.70E-05
23.99417,1.73E-05
23.99469,1.73E-05
23.99521,1.66E-05
23.99573,1.56E-05
23.99625,1.58E-05
23.99677,1.64E-05
23.99729,1.71E-05
23.99781,1.73E-05
23.99833,1.78E-05
23.99885,1.71E-05
23.99936,1.76E-05
23.99989,1.86E-05
24.0004,1.86E-05
24.00092,1.88E-05
24.00144,1.86E-05
24.00196,1.73E-05
24.00248,1.59E-05
24.003,1.66E-05
24.00352,1.80E-05
24.00404,1.85E-05
24.00456,1.85E-05
24.00508,1.83E-05
24.0056,1.85E-05
24.00611,1.86E-05
24.00664,1.86E-05
24.00715,1.80E-05
24.00767,1.80E-05
24.00819,1.85E-05
24.00871,1.88E-05
24.00923,1.90E-05
24.00975,1.90E-05
24.01027,1.86E-05
24.01079,1.90E-05
24.01131,1.95E-05
24.01183,2.00E-05
24.01235,1.96E-05
24.01287,2.06E-05
24.01339,2.35E-05
24.0139,2.70E-05
24.01442,2.92E-05
24.01494,2.99E-05
24.01546,2.94E-05
24.01598,2.87E-05
24.0165,2.92E-05
24.01702,2.89E-05
24.01754,2.87E-05
24.01806,2.97E-05
24.01858,3.00E-05
24.0191,2.92E-05
24.01962,2.67E-05
24.02013,2.48E-05
24.02065,2.48E-05
24.02117,2.70E-05
24.02169,2.87E-05
24.02221,2.92E-05
24.02273,2.77E-05
24.02325,2.64E-05
24.02377,2.70E-05
24.02429,2.85E-05
24.02481,3.05E-05
24.02533,3.11E-05
24.02585,2.90E-05
24.02637,2.74E-05
24.02688,2.74E-05
24.0274,2.72E-05
24.02792,2.53E-05
24.02844,2.33E-05
24.02896,2.10E-05
24.02948,2.00E-05
24.03,2.10E-05
24.03052,2.17E-05
24.03104,2.10E-05
24.03156,2.03E-05
24.03208,2.06E-05
24.0326,2.27E-05
24.03312,2.23E-05
24.03363,2.13E-05
24.03415,2.13E-05
24.03467,2.11E-05
24.03519,1.98E-05
24.03571,1.96E-05
24.03623,2.20E-05
24.03675,2.87E-05
24.03727,3.69E-05
24.03779,4.31E-05
24.03831,4.48E-05
24.03883,4.25E-05
24.03935,3.93E-05
24.03987,3.54E-05
24.04038,3.21E-05
24.0409,2.97E-05
24.04142,2.70E-05
24.04194,2.50E-05
24.04246,2.30E-05
24.04298,2.25E-05
24.0435,2.28E-05
24.04402,2.20E-05
24.04454,2.13E-05
24.04506,2.06E-05
24.04558,1.93E-05
24.0461,1.93E-05
24.04662,1.90E-05
24.04713,1.93E-05
24.04765,1.88E-05
24.04817,1.85E-05
24.04869,1.85E-05
24.04921,1.86E-05
24.04973,1.83E-05
24.05025,1.83E-05
24.05077,1.83E-05
24.05129,1.80E-05
24.05181,1.80E-05
24.05233,1.85E-05
24.05285,1.78E-05
24.05337,1.66E-05
24.05388,1.63E-05
24.0544,1.66E-05
24.05492,1.68E-05
24.05544,1.66E-05
24.05596,1.59E-05
24.05648,1.66E-05
24.057,1.80E-05
24.05752,1.71E-05
24.05804,1.58E-05
24.05856,1.56E-05
24.05908,1.63E-05
24.0596,1.66E-05
24.06012,1.58E-05
24.06063,1.63E-05
24.06115,1.76E-05
24.06167,1.86E-05
24.06219,1.86E-05
24.06271,1.90E-05
24.06323,1.91E-05
