Time,C7[0],C7[1],C7[2],C7[3],CLAV[0],CLAV[1],CLAV[2],CLAV[3],LANK[0],LANK[1],LANK[2],LANK[3],LASI[0],LASI[1],LASI[2],LASI[3],LBHD[0],LBHD[1],LBHD[2],LBHD[3],LELB[0],LELB[1],LELB[2],LELB[3],LFHD[0],LFHD[1],LFHD[2],LFHD[3],LFIN[0],LFIN[1],LFIN[2],LFIN[3],LFRM[0],LFRM[1],LFRM[2],LFRM[3],LHEE[0],LHEE[1],LHEE[2],LHEE[3],LKNE[0],LKNE[1],LKNE[2],LKNE[3],LPSI[0],LPSI[1],LPSI[2],LPSI[3],LSHO[0],LSHO[1],LSHO[2],LSHO[3],LTHI[0],LTHI[1],LTHI[2],LTHI[3],LTIB[0],LTIB[1],LTIB[2],LTIB[3],LTOE[0],LTOE[1],LTOE[2],LTOE[3],LUPA[0],LUPA[1],LUPA[2],LUPA[3],LWRA[0],LWRA[1],LWRA[2],LWRA[3],LWRB[0],LWRB[1],LWRB[2],LWRB[3],RANK[0],RANK[1],RANK[2],RANK[3],RASI[0],RASI[1],RASI[2],RASI[3],RBAK[0],RBAK[1],RBAK[2],RBAK[3],RBHD[0],RBHD[1],RBHD[2],RBHD[3],RELB[0],RELB[1],RELB[2],RELB[3],RFHD[0],RFHD[1],RFHD[2],RFHD[3],RFIN[0],RFIN[1],RFIN[2],RFIN[3],RFRM[0],RFRM[1],RFRM[2],RFRM[3],RHEE[0],RHEE[1],RHEE[2],RHEE[3],RKNE[0],RKNE[1],RKNE[2],RKNE[3],RPSI[0],RPSI[1],RPSI[2],RPSI[3],RSHO[0],RSHO[1],RSHO[2],RSHO[3],RTHI[0],RTHI[1],RTHI[2],RTHI[3],RTIB[0],RTIB[1],RTIB[2],RTIB[3],RTOE[0],RTOE[1],RTOE[2],RTOE[3],RUPA[0],RUPA[1],RUPA[2],RUPA[3],RWRA[0],RWRA[1],RWRA[2],RWRA[3],RWRB[0],RWRB[1],RWRB[2],RWRB[3],STRN[0],STRN[1],STRN[2],STRN[3],T10[0],T10[1],T10[2],T10[3]
0.2,-0.374016523,2.158263206,1.426325679,1,-0.387664825,1.993671536,1.360124469,1,-0.236753836,2.142466068,0.061498802,1,-0.296285987,1.930090189,0.894306362,1,-0.29793492,2.141105413,1.596709132,1,-0.120780043,1.996491671,1.085357547,1,-0.285782009,2.030712128,1.628879428,1,-0.202384397,1.887888432,0.754552782,1,-0.134152517,1.963950396,0.978875458,1,-0.295068622,2.193849802,0.008455642,1,-0.20379813,2.075164318,0.448014617,1,-0.332460254,2.137428045,0.945462704,1,-0.195384234,2.043163776,1.389474392,1,-0.202910632,2.055808306,0.583276808,1,-0.188769862,2.117324114,0.253726512,1,-0.255108654,1.989933372,0.026776856,1,-0.116868816,2.039335489,1.198893785,1,-0.226433232,1.923690677,0.841575384,1,-0.142343596,1.966024637,0.835729182,1,-0.549078584,2.181533098,0.052524514,1,-0.530717611,1.948240638,0.894562602,1,-0.478187233,2.205854654,1.306491613,1,-0.453567058,2.152090073,1.593011498,1,-0.661017716,2.069425821,1.086117029,1,-0.471631825,2.030840874,1.618559241,1,-0.652484715,1.99282217,0.739666224,1,-0.668137193,2.041211605,0.957770884,1,-0.474514008,2.20621109,0.010740841,1,-0.582818568,2.071534157,0.446468532,1,-0.44309321,2.145453453,0.943614662,1,-0.570687234,2.095871687,1.390080929,1,-0.592068672,2.012756109,0.7107445,1,-0.58379811,2.136054516,0.175885364,1,-0.57825017,2.028052092,0.029602999,1,-0.642206073,2.100563288,1.214086175,1,-0.591289461,2.001070499,0.823085606,1,-0.677551448,2.05160594,0.833491266,1,-0.398487538,1.931224585,1.194248796,1,-0.370519459,2.190513372,1.208320856,1
0.22,-0.374159366,2.158260345,1.426351666,1,-0.387638777,1.993764162,1.359955192,1,-0.236740425,2.142468452,0.061504196,1,-0.296175748,1.930244923,0.894264698,1,-0.298062027,2.14116478,1.596828699,1,-0.120843187,1.997373462,1.085083485,1,-0.285846382,2.030635834,1.628869653,1,-0.201940879,1.889357328,0.753949463,1,-0.133466199,1.964685678,0.978662491,1,-0.295351475,2.193696499,0.008434402,1,-0.20375976,2.075218201,0.4479554,1,-0.332513511,2.13753581,0.945418835,1,-0.195397079,2.043554306,1.389284134,1,-0.202794895,2.055903196,0.583189011,1,-0.188725024,2.11733222,0.253701627,1,-0.255123138,1.989997625,0.026763108,1,-0.116996579,2.040013313,1.198680758,1,-0.226175159,1.924753189,0.841046631,1,-0.142188028,1.967345595,0.835346699,1,-0.549099922,2.181581974,0.052506596,1,-0.530620039,1.94816041,0.894494772,1,-0.478259504,2.205815554,1.306429029,1,-0.453665346,2.15190649,1.593047738,1,-0.661184371,2.069391012,1.086021423,1,-0.471684486,2.030609131,1.618507504,1,-0.652493179,1.992847681,0.73953408,1,-0.668239534,2.041179895,0.95767045,1,-0.474488974,2.206226587,0.01073569,1,-0.582768142,2.071482897,0.446455389,1,-0.443164647,2.145471096,0.943606138,1,-0.570757031,2.095801592,1.389985085,1,-0.592001557,2.012791872,0.710699081,1,-0.583794892,2.136033773,0.175874606,1,-0.578249931,2.028047562,0.029605171,1,-0.64233619,2.100527763,1.213979006,1,-0.591369569,2.001115322,0.822976589,1,-0.677738845,2.05157423,0.833403647,1,-0.398372442,1.931379676,1.194139361,1,-0.37068826,2.190584183,1.208353877,1
0.24,-0.37432915,2.158250332,1.42636466,1,-0.387616128,1.993866563,1.359810948,1,-0.236726165,2.142448902,0.061489895,1,-0.296045631,1.930430532,0.894225836,1,-0.298280835,2.14107728,1.596907139,1,-0.120814115,1.998242736,1.084807515,1,-0.285886705,2.030512094,1.628889561,1,-0.20164682,1.890696049,0.753412127,1,-0.133965299,1.966002941,0.978183091,1,-0.295050174,2.193847895,0.008458843,1,-0.20376268,2.075235844,0.447876245,1,-0.332535833,2.137628078,0.945264876,1,-0.195396617,2.043887377,1.389132023,1,-0.202672735,2.055986404,0.583039522,1,-0.188721269,2.117301702,0.253667951,1,-0.255116373,1.989938736,0.026782041,1,-0.117054887,2.040698528,1.198457003,1,-0.225932285,1.925875783,0.840606153,1,-0.142091647,1.968625069,0.835023224,1,-0.549108863,2.181572437,0.052549411,1,-0.530537367,1.948049903,0.894438565,1,-0.478399992,2.20566082,1.306378007,1,-0.453822315,2.151692629,1.593149543,1,-0.661323011,2.069348097,1.085933208,1,-0.471746117,2.03036356,1.618495822,1,-0.652547657,1.992864609,0.739398003,1,-0.668376088,2.041137695,0.957557082,1,-0.474479139,2.206218958,0.010745126,1,-0.582757056,2.071402788,0.446448982,1,-0.443234175,2.145498276,0.943570614,1,-0.570833981,2.09569335,1.389874697,1,-0.591945708,2.012577772,0.710689425,1,-0.583792746,2.136015892,0.175862283,1,-0.578251123,2.0280478,0.029598508,1,-0.64239943,2.100488901,1.213867188,1,-0.591444254,2.001238108,0.822823107,1,-0.677899063,2.051576853,0.833297253,1,-0.398234636,1.931517124,1.194040418,1,-0.370914549,2.190639257,1.208370209,1
0.26,-0.374483407,2.158245325,1.426336646,1,-0.387551039,1.993959188,1.359660029,1,-0.236716092,2.142461538,0.061500832,1,-0.295941293,1.930645466,0.894194603,1,-0.298456043,2.141061068,1.596979618,1,-0.120807014,1.999126196,1.084539652,1,-0.28594318,2.030494452,1.628900409,1,-0.201329887,1.891927838,0.752984881,1,-0.133894414,1.967034698,0.977910697,1,-0.295336485,2.193699121,0.00842479,1,-0.203714758,2.07527256,0.447799325,1,-0.332583368,2.13783884,0.945132434,1,-0.195414916,2.044213057,1.388985753,1,-0.202547327,2.056065798,0.582919657,1,-0.188690737,2.11729002,0.253638506,1,-0.255127519,1.989934921,0.026783248,1,-0.116869934,2.041386127,1.198328853,1,-0.225721583,1.927042723,0.840240419,1,-0.141964808,1.969902992,0.834764123,1,-0.549140275,2.181580305,0.052535694,1,-0.530444741,1.947968364,0.894390941,1,-0.47849825,2.205655813,1.306308031,1,-0.454034805,2.151501894,1.593182087,1,-0.661433935,2.069305897,1.085826874,1,-0.471768469,2.03008604,1.61847198,1,-0.652635992,1.992947102,0.739270568,1,-0.66849649,2.041136026,0.957445025,1,-0.474519402,2.206221581,0.010720686,1,-0.582752168,2.071368217,0.446412265,1,-0.443310529,2.145521402,0.94355005,1,-0.57087326,2.095601797,1.389759183,1,-0.591983855,2.012038469,0.710569203,1,-0.583818495,2.13598609,0.175850302,1,-0.578241229,2.028054953,0.029598569,1,-0.642571747,2.100417614,1.213763237,1,-0.59153527,2.001313686,0.822684526,1,-0.678120792,2.051612139,0.833193541,1,-0.398091793,1.931650877,1.19394052,1,-0.371101469,2.19070816,1.208392859,1
0.28,-0.374669671,2.158214569,1.426399708,1,-0.387467891,1.994013071,1.35952878,1,-0.236750528,2.142459869,0.061463892,1,-0.295783669,1.930843353,0.894191027,1,-0.298641682,2.1410501,1.597050786,1,-0.120814651,1.999971032,1.084358931,1,-0.285979152,2.030465364,1.628923059,1,-0.201143906,1.893226981,0.752591789,1,-0.133796021,1.968022227,0.977635741,1,-0.295354217,2.193709612,0.00841864,1,-0.203638777,2.075323343,0.447776556,1,-0.332490474,2.137738943,0.94498688,1,-0.195406005,2.044464827,1.388806224,1,-0.202466652,2.056138992,0.58286047,1,-0.188675925,2.117329836,0.253616661,1,-0.255128592,1.990003228,0.026779195,1,-0.117183283,2.042139053,1.198092699,1,-0.225557029,1.928035378,0.839970767,1,-0.142036349,1.971117616,0.834516227,1,-0.549116015,2.181563854,0.05254098,1,-0.530335844,1.947868705,0.894336998,1,-0.478592515,2.205529451,1.306258559,1,-0.454239905,2.151296139,1.593202353,1,-0.661552429,2.069218159,1.085711122,1,-0.471810758,2.029814005,1.618439555,1,-0.652750134,1.993086934,0.739153385,1,-0.668621719,2.041118622,0.957311988,1,-0.474534899,2.206239939,0.010712181,1,-0.582750201,2.071314812,0.446400553,1,-0.443406701,2.145560026,0.943539143,1,-0.570976973,2.095438242,1.389635682,1,-0.59187299,2.012123823,0.710579336,1,-0.583804667,2.135967493,0.175823525,1,-0.578236878,2.028051615,0.029607734,1,-0.642646551,2.100296736,1.21366787,1,-0.59168458,2.001385689,0.822569966,1,-0.67819041,2.051682949,0.833060563,1,-0.397902101,1.931781054,1.193823338,1,-0.371271282,2.190782785,1.208425999,1
0.3,-0.374830276,2.158224344,1.426425695,1,-0.387393296,1.994068861,1.359436393,1,-0.236733377,2.142473936,0.061468136,1,-0.295593321,1.931072116,0.894169986,1,-0.298903644,2.141058445,1.597174287,1,-0.120827451,2.000900507,1.084152102,1,-0.28600964,2.030445814,1.628951192,1,-0.200988412,1.894336939,0.752288938,1,-0.133751526,1.969028592,0.977394342,1,-0.294844985,2.194022179,0.008496801,1,-0.203602105,2.075417757,0.447744757,1,-0.332575649,2.137917995,0.94498843,1,-0.195420608,2.044906616,1.38868916,1,-0.202413827,2.056295633,0.582825243,1,-0.188670248,2.117374659,0.25358519,1,-0.255135566,1.99001205,0.026782401,1,-0.117359057,2.042916298,1.197919369,1,-0.225414068,1.92899251,0.839731812,1,-0.141961813,1.972300053,0.834299266,1,-0.549118161,2.181601286,0.052515108,1,-0.530107498,1.947933555,0.894233525,1,-0.478721112,2.205437899,1.306214571,1,-0.45438385,2.150712729,1.593173265,1,-0.661626637,2.069121838,1.085616589,1,-0.471844554,2.029411554,1.618387938,1,-0.652876079,1.993203521,0.739029169,1,-0.66871357,2.041121244,0.957140088,1,-0.474519849,2.206254005,0.010725169,1,-0.582748592,2.071230173,0.446388841,1,-0.443512797,2.145568371,0.94353354,1,-0.571011066,2.095227718,1.389535904,1,-0.591766298,2.012246132,0.710524678,1,-0.583824754,2.135956526,0.175824657,1,-0.578243971,2.028062344,0.029602725,1,-0.642729104,2.100128889,1.213564754,1,-0.591818035,2.00147748,0.822396994,1,-0.678290665,2.051750183,0.832937837,1,-0.397702903,1.931890368,1.19374609,1,-0.371457756,2.19085145,1.208455801,1
0.32,-0.375040293,2.158182383,1.426481128,1,-0.387318224,1.994100213,1.359348059,1,-0.236735493,2.142481565,0.061458554,1,-0.29537344,1.931313872,0.894168258,1,-0.299073517,2.141053438,1.597261906,1,-0.120785326,2.001848698,1.083944917,1,-0.286069244,2.030436754,1.628977776,1,-0.200915992,1.895264626,0.75205332,1,-0.133702919,1.970000744,0.977210641,1,-0.295041502,2.193873644,0.008432575,1,-0.203548729,2.075541258,0.447734714,1,-0.332696021,2.138108253,0.945060194,1,-0.195396796,2.04528141,1.388569236,1,-0.202278018,2.056512356,0.582841635,1,-0.188648179,2.117400169,0.253549486,1,-0.255126506,1.990006924,0.026789395,1,-0.117530607,2.043706417,1.197751999,1,-0.225297794,1.929929852,0.839523375,1,-0.142034873,1.973381758,0.834088922,1,-0.54917866,2.181602955,0.052542292,1,-0.529943883,1.947831988,0.894175291,1,-0.478864133,2.205313921,1.306188107,1,-0.454582661,2.150495768,1.593212128,1,-0.661677539,2.068970919,1.085493922,1,-0.471552789,2.029122829,1.618458748,1,-0.652938485,1.993282914,0.738877714,1,-0.668764412,2.041056156,0.957020164,1,-0.474535197,2.206236839,0.010707068,1,-0.582726717,2.071190357,0.446372986,1,-0.443604559,2.145588398,0.943538964,1,-0.5710513,2.095012903,1.389449716,1,-0.59171164,2.012106895,0.710491896,1,-0.583815753,2.13589859,0.17579636,1,-0.578213573,2.028049707,0.02960892,1,-0.642793119,2.099920034,1.213451266,1,-0.591903448,2.001496792,0.822224855,1,-0.67835021,2.051779509,0.832818091,1,-0.39752692,1.931954265,1.193675995,1,-0.371677548,2.190765142,1.208627224,1
0.34,-0.375197053,2.158169508,1.426521063,1,-0.387209803,1.99413085,1.35924983,1,-0.236721352,2.142505884,0.06144074,1,-0.295152485,1.931562185,0.89416045,1,-0.299246222,2.141058445,1.597342849,1,-0.120800629,2.002679586,1.083783865,1,-0.286098003,2.030441284,1.629010916,1,-0.200790748,1.896289706,0.751851618,1,-0.133681849,1.97095108,0.976996303,1,-0.29482922,2.194018841,0.008487685,1,-0.203488514,2.075668097,0.447763145,1,-0.332791686,2.138284922,0.945168912,1,-0.195401594,2.045694828,1.388476372,1,-0.202241838,2.056768179,0.582880735,1,-0.188625947,2.117459297,0.253541291,1,-0.255120844,1.989964366,0.026789924,1,-0.117560923,2.044492722,1.197627664,1,-0.225252211,1.930746078,0.839366436,1,-0.142131895,1.974413514,0.83392787,1,-0.54921329,2.181621075,0.052539021,1,-0.529746175,1.947761655,0.894104302,1,-0.479029208,2.205177784,1.306137681,1,-0.454750031,2.150275946,1.593232989,1,-0.66172111,2.068808079,1.08536768,1,-0.471577227,2.028862476,1.618456602,1,-0.653004885,1.993363023,0.738717556,1,-0.668789148,2.04096508,0.956871748,1,-0.474551976,2.206269503,0.010704855,1,-0.582712054,2.071117163,0.446358532,1,-0.443702549,2.145620584,0.943575144,1,-0.571122468,2.094805241,1.389307618,1,-0.591578007,2.012125969,0.710480511,1,-0.583846688,2.135864735,0.175786838,1,-0.57822293,2.028060198,0.029599916,1,-0.64282757,2.099675894,1.213317275,1,-0.591933429,2.001493692,0.822060287,1,-0.678382039,2.051793337,0.832690716,1,-0.397292346,1.93203342,1.193601608,1,-0.371877789,2.190811157,1.208665848,1
0.36,-0.375348538,2.158153534,1.426573038,1,-0.387128621,1.994176388,1.359134078,1,-0.236718163,2.142508507,0.061421365,1,-0.294951379,1.931794405,0.894146025,1,-0.299410522,2.141047001,1.597414136,1,-0.120758347,2.003476143,1.083652258,1,-0.286141068,2.0304389,1.629049778,1,-0.200760886,1.897138953,0.751685321,1,-0.133612916,1.971809745,0.976835132,1,-0.294868708,2.194025278,0.008479886,1,-0.2034612,2.075817585,0.447773218,1,-0.332902044,2.138471127,0.945257664,1,-0.195376888,2.046040297,1.388400316,1,-0.202210367,2.05703187,0.582898498,1,-0.188599423,2.117532015,0.253521234,1,-0.255137712,1.990019202,0.026789218,1,-0.117579058,2.04523015,1.197474837,1,-0.2251966,1.931484461,0.839226782,1,-0.142047018,1.975411892,0.833807111,1,-0.549198389,2.181597233,0.052532922,1,-0.529566526,1.947702289,0.894050419,1,-0.479197234,2.205043316,1.30611968,1,-0.454886317,2.150067091,1.593255162,1,-0.661713958,2.068571568,1.085222244,1,-0.471585482,2.028613567,1.618458509,1,-0.653015912,1.993383527,0.738540769,1,-0.668784916,2.040807009,0.956722617,1,-0.474570155,2.206257582,0.010697515,1,-0.582711935,2.071094036,0.446338177,1,-0.443797469,2.145648479,0.943629444,1,-0.571158409,2.094559669,1.389199853,1,-0.591476023,2.012210846,0.710423231,1,-0.583965719,2.135872602,0.175812513,1,-0.578239918,2.028056622,0.029616369,1,-0.642855644,2.099389791,1.213176966,1,-0.591947377,2.001433134,0.821876585,1,-0.678364635,2.05177474,0.832540631,1,-0.397085547,1.93215251,1.193513155,1,-0.372070879,2.190807104,1.208712935,1
0.38,-0.375577748,2.158124924,1.426640153,1,-0.3870444,1.994214535,1.359021664,1,-0.236681893,2.142529726,0.061393961,1,-0.294748634,1.93204093,0.894124269,1,-0.299589694,2.141029358,1.597497225,1,-0.12073452,2.004322052,1.083530307,1,-0.286191225,2.030442953,1.629081488,1,-0.200642049,1.897899747,0.751536191,1,-0.133619606,1.972633958,0.976709425,1,-0.294875622,2.19403553,0.008452161,1,-0.203385457,2.075984478,0.447765052,1,-0.332968146,2.138637543,0.945333838,1,-0.195352867,2.046382666,1.388313055,1,-0.202141091,2.057322025,0.582903981,1,-0.188571289,2.117628098,0.253482163,1,-0.255125165,1.990025282,0.026775803,1,-0.11767628,2.045945883,1.197360277,1,-0.225135356,1.932168722,0.839134037,1,-0.142124996,1.976314664,0.833691359,1,-0.549190044,2.181606531,0.052493177,1,-0.529503167,1.947520614,0.894036293,1,-0.479391605,2.204880714,1.306103468,1,-0.455157489,2.14987731,1.593295574,1,-0.661694586,2.068332195,1.085090399,1,-0.471612096,2.028389692,1.618447065,1,-0.652965963,1.993348837,0.738396287,1,-0.668743372,2.040628433,0.956578314,1,-0.474553138,2.206256151,0.010682066,1,-0.582701027,2.071089029,0.446320385,1,-0.443881035,2.145703793,0.943689287,1,-0.571204841,2.09428072,1.389096379,1,-0.591386676,2.012130022,0.71038568,1,-0.583862901,2.135850668,0.175764039,1,-0.578240395,2.02806139,0.029609008,1,-0.642867029,2.099117517,1.21305716,1,-0.591886282,2.001359701,0.821719289,1,-0.6783126,2.051684618,0.832431316,1,-0.396934867,1.932283401,1.193419099,1,-0.372255117,2.190941095,1.20870316,1
0.4,-0.375755399,2.158091068,1.426695347,1,-0.386933953,1.994228125,1.358931899,1,-0.236672148,2.142567873,0.061382126,1,-0.294551373,1.932276487,0.894127131,1,-0.299728572,2.141029358,1.597558975,1,-0.120758958,2.005091906,1.083443999,1,-0.286201298,2.030493259,1.629123807,1,-0.200544253,1.898545504,0.751485348,1,-0.13323094,1.973348022,0.976657391,1,-0.294865936,2.194034338,0.008433563,1,-0.203314826,2.07618928,0.447813481,1,-0.333026946,2.13882947,0.945419371,1,-0.195321724,2.046678543,1.388269424,1,-0.202119201,2.057646513,0.582975388,1,-0.1885432,2.117739677,0.253470689,1,-0.255116433,1.990029335,0.02679302,1,-0.117747061,2.046583176,1.197295308,1,-0.225079104,1.932728171,0.83905673,1,-0.142175019,1.977105737,0.83358413,1,-0.549217105,2.181611538,0.052511148,1,-0.529369891,1.947512865,0.89399451,1,-0.479477733,2.204622746,1.306094766,1,-0.455312937,2.149642229,1.593327165,1,-0.661652207,2.068067789,1.08496964,1,-0.471643001,2.028161764,1.61844933,1,-0.652855396,1.993274808,0.73828119,1,-0.668658793,2.040421963,0.956470788,1,-0.474551946,2.206260443,0.010681489,1,-0.582675636,2.071112394,0.446288615,1,-0.443936646,2.145760775,0.943741441,1,-0.571265817,2.094014168,1.389007807,1,-0.591313362,2.012258768,0.710345984,1,-0.583962023,2.135870457,0.175795868,1,-0.578234196,2.028073788,0.029610761,1,-0.642863095,2.098830223,1.212957978,1,-0.591759622,2.001266241,0.821590662,1,-0.678228855,2.051540136,0.832329988,1,-0.396770418,1.932404399,1.193344951,1,-0.372440666,2.190948486,1.208781004,1
0.42,-0.375904202,2.158047438,1.426725388,1,-0.386832267,1.994225621,1.358874679,1,-0.236678869,2.142572641,0.061345652,1,-0.294374555,1.932486534,0.894125402,1,-0.299897492,2.141070127,1.59762001,1,-0.119902954,2.005715609,1.083556771,1,-0.286199838,2.030509233,1.629167557,1,-0.200353861,1.899154544,0.751420081,1,-0.133210272,1.974091411,0.976564646,1,-0.295049548,2.193879843,0.008379448,1,-0.203272507,2.076388121,0.447872758,1,-0.333105505,2.139015675,0.945530713,1,-0.195325539,2.047068357,1.388244629,1,-0.202142254,2.057952881,0.583089888,1,-0.188536629,2.117840528,0.253470868,1,-0.255090117,1.990030646,0.0267857,1,-0.11780417,2.047178745,1.197249055,1,-0.225010589,1.933566213,0.839004815,1,-0.142275468,1.977825046,0.833497584,1,-0.549233735,2.181612253,0.052481625,1,-0.529216707,1.947517157,0.893925965,1,-0.479635209,2.204489946,1.306102276,1,-0.45556587,2.149423122,1.593336463,1,-0.661613822,2.06780386,1.084877133,1,-0.471661896,2.027936935,1.618454337,1,-0.652721584,1.993121982,0.738177359,1,-0.668544471,2.040181637,0.956365466,1,-0.474542379,2.206260204,0.010673061,1,-0.582656264,2.071119308,0.446315408,1,-0.444018781,2.145830631,0.943811357,1,-0.571348608,2.093728304,1.388918161,1,-0.591229618,2.012401819,0.710343182,1,-0.583858848,2.135877848,0.175775409,1,-0.578236043,2.02807045,0.029614558,1,-0.642882407,2.098554611,1.212875128,1,-0.591581285,2.001141071,0.821463346,1,-0.678035319,2.051364183,0.832229853,1,-0.396614701,1.932488799,1.193244815,1,-0.372595906,2.190939665,1.208869338,1
0.44,-0.376093805,2.158027411,1.426808596,1,-0.386766881,1.994217515,1.358848929,1,-0.2366703,2.142598629,0.061333828,1,-0.294212967,1.932700515,0.894143105,1,-0.300091803,2.141101599,1.59771812,1,-0.120762043,2.006312847,1.08332932,1,-0.286216021,2.030580521,1.629206181,1,-0.200186595,1.899708509,0.751401722,1,-0.133144975,1.974696517,0.97651279,1,-0.295055866,2.193886757,0.008374448,1,-0.203239441,2.076644182,0.44795689,1,-0.333201349,2.139164925,0.94562,1,-0.195316106,2.047353029,1.388213873,1,-0.20221068,2.058253765,0.583227992,1,-0.188521028,2.117997408,0.253493935,1,-0.25507009,1.990029812,0.026784295,1,-0.117846273,2.047772646,1.197190642,1,-0.224935964,1.934035182,0.838965774,1,-0.142278001,1.978465796,0.833471656,1,-0.549225926,2.181608438,0.052516162,1,-0.529086232,1.947536588,0.893876314,1,-0.479803771,2.204392433,1.306141973,1,-0.455751866,2.149220228,1.593372226,1,-0.661530316,2.067491055,1.084763646,1,-0.471669763,2.027714252,1.618456721,1,-0.652458727,1.992940187,0.738074064,1,-0.668406487,2.039924145,0.956263423,1,-0.474568814,2.206265688,0.010680286,1,-0.582595348,2.071180105,0.446326315,1,-0.444110096,2.145903826,0.943879604,1,-0.571452916,2.093377352,1.388853669,1,-0.591108561,2.012454987,0.710300803,1,-0.58383739,2.135907173,0.175782174,1,-0.578219771,2.028062582,0.029611303,1,-0.642905056,2.098226786,1.212815046,1,-0.591340423,2.001018047,0.821361661,1,-0.677815259,2.051098824,0.832108557,1,-0.396502465,1.932646394,1.1932019,1,-0.372801751,2.190753698,1.209058642,1
0.46,-0.376330227,2.157966375,1.426841497,1,-0.386690199,1.99422586,1.358832598,1,-0.236668199,2.142618895,0.061349597,1,-0.294088393,1.93287921,0.894195497,1,-0.300273955,2.141123056,1.597769856,1,-0.119931743,2.006814957,1.083456278,1,-0.286362141,2.030622244,1.629231811,1,-0.200026453,1.900139332,0.751340449,1,-0.133104935,1.975192308,0.976479173,1,-0.294848174,2.194033861,0.00843203,1,-0.203281224,2.076919079,0.448013455,1,-0.333277225,2.13929224,0.945704877,1,-0.195338935,2.047638655,1.38819313,1,-0.202299893,2.058554649,0.58335501,1,-0.188380346,2.118226767,0.253554195,1,-0.255078584,1.990033984,0.02679117,1,-0.117896497,2.048269987,1.197173834,1,-0.224836811,1.934404731,0.838932514,1,-0.142193392,1.979042649,0.833441019,1,-0.549161077,2.181603193,0.052488104,1,-0.52899909,1.947554708,0.893860519,1,-0.479964048,2.20422554,1.30617547,1,-0.455879688,2.148999691,1.593450069,1,-0.661440253,2.067186117,1.0846771,1,-0.471685171,2.027505875,1.618455768,1,-0.652154624,1.992712021,0.737981319,1,-0.668236196,2.039635897,0.956177175,1,-0.474553317,2.206271648,0.01067996,1,-0.582524002,2.071250916,0.446305066,1,-0.444164753,2.145958185,0.94391942,1,-0.571583331,2.093132496,1.388824463,1,-0.591027856,2.012262821,0.71035111,1,-0.583823502,2.13594985,0.175816774,1,-0.578229964,2.02806735,0.029612912,1,-0.642846763,2.097892761,1.21276021,1,-0.591068566,2.000879049,0.821303844,1,-0.677585721,2.050828457,0.832016945,1,-0.396419644,1.932772875,1.193164587,1,-0.372971684,2.190740347,1.209126711,1
0.48,-0.376473397,2.157944202,1.426870108,1,-0.386676192,1.994238496,1.358775377,1,-0.236692086,2.14265728,0.061326325,1,-0.293998539,1.933059335,0.894216001,1,-0.30047664,2.141142845,1.597820044,1,-0.120821454,2.007350683,1.083227754,1,-0.286368519,2.030648708,1.62924695,1,-0.199840009,1.900467873,0.751308799,1,-0.133019701,1.975661874,0.976442873,1,-0.294853657,2.194030523,0.008415519,1,-0.203276411,2.077145576,0.448088527,1,-0.333341569,2.139433861,0.94578135,1,-0.195353851,2.047872543,1.388143182,1,-0.202412039,2.058807135,0.583470583,1,-0.188376755,2.118344069,0.253569156,1,-0.255063891,1.990043163,0.02678523,1,-0.117942758,2.048738956,1.19710815,1,-0.224710748,1.934737206,0.838889956,1,-0.142138839,1.979508758,0.833402753,1,-0.549153388,2.181607723,0.05249165,1,-0.528926075,1.947569966,0.893828809,1,-0.480116814,2.204146147,1.306243062,1,-0.456006497,2.148828268,1.593465805,1,-0.661300421,2.066883326,1.084641576,1,-0.471703112,2.027290106,1.618442893,1,-0.651841462,1.992492557,0.737928033,1,-0.668009698,2.039357662,0.956129313,1,-0.474550277,2.206268787,0.01067682,1,-0.58248359,2.071284533,0.446305394,1,-0.444227099,2.146008968,0.943930566,1,-0.571654737,2.09292984,1.388815165,1,-0.590915561,2.012268066,0.710313737,1,-0.58376652,2.135966063,0.175793841,1,-0.578230202,2.028068542,0.029609587,1,-0.642837584,2.097629547,1.2127074,1,-0.590800047,2.000751257,0.821259201,1,-0.677373946,2.05051589,0.831954777,1,-0.396386027,1.93292892,1.193125963,1,-0.373099774,2.190762758,1.209204912,1
